row_hash,status,confidence,n_items,calories,timestamp
27fdc10a8c9f,ok,high,9,877,2026-02-18T16:34:30.252292
8811ea99c0a7,ok,high,7,1294,2026-02-18T16:34:40.512792
1d713a58c347,json_error,,0,0,2026-02-18T16:34:55.656989
e0821fc49a0b,ok,high,8,859,2026-02-18T16:35:08.043190
7324ec6f1032,ok,high,3,860,2026-02-18T16:35:13.974629
27209ee780a0,ok,high,8,1270,2026-02-18T16:35:24.937007
1ec073a5312b,ok,high,7,1084,2026-02-18T16:35:35.279786
8eaedb2dbe45,ok,high,9,766,2026-02-18T16:35:48.282939
57bb1973ca52,ok,high,9,693,2026-02-18T16:36:00.058874
af92310e2172,ok,high,2,450,2026-02-18T16:36:04.667199
79a68ab24a1d,ok,high,3,570,2026-02-18T16:36:10.192453
f1b0f4390d15,ok,high,2,450,2026-02-18T16:36:14.244986
09e8c661ee3e,ok,high,4,630,2026-02-18T16:36:21.946869
22e8511096f8,api_error,,0,0,2026-02-18T16:36:32.526627
48da479cc4a8,api_error,,0,0,2026-02-18T16:36:38.366591
eb92afdb4927,api_error,,0,0,2026-02-18T16:36:44.192763
a9810d9aff15,ok,high,6,854,2026-02-18T16:37:08.466477
6fb439f2e937,ok,high,6,1010,2026-02-18T16:37:17.799054
3397de56bbc4,ok,high,6,1296,2026-02-18T16:37:26.540730
c0a63c97f3d3,ok,high,1,274,2026-02-18T16:37:29.419667
3814efbb8f2b,ok,high,9,2160,2026-02-18T16:37:41.544968
c8eb023caf3d,ok,high,9,1845,2026-02-18T16:37:53.517926
8f343d067ac4,ok,high,9,2040,2026-02-18T16:38:06.841765
094c77b32807,ok,high,10,1868,2026-02-18T16:38:21.031555
3f7146e40752,ok,high,5,655,2026-02-18T16:38:29.462981
2b1d2b6751d6,ok,high,9,1826,2026-02-18T16:38:41.645134
c139f1e1b51e,ok,high,5,1001,2026-02-18T16:38:48.822829
1a6cb11dd970,json_error,,0,0,2026-02-18T16:39:02.330328
d01a1bb65cef,ok,high,9,1806,2026-02-18T16:39:15.532078
97866c35869c,ok,high,2,332,2026-02-18T16:39:19.881049
f6f25f2785cd,ok,high,4,547,2026-02-18T16:39:26.835867
d864e01e2891,ok,high,5,620,2026-02-18T16:39:35.093269
eb5eb60f3b4c,ok,high,6,900,2026-02-18T16:39:43.599938
170dabfdc6ed,ok,high,7,1170,2026-02-18T16:39:52.965608
2c5d0c3bede6,ok,high,3,209,2026-02-18T16:39:58.140243
f93ed1af3587,ok,high,5,620,2026-02-18T16:40:06.442187
e9eed20f79a2,ok,high,4,935,2026-02-18T16:40:12.624920
6b002f0f87ad,ok,high,5,563,2026-02-18T16:40:20.673727
bf23e1859e21,ok,high,3,1220,2026-02-18T16:40:26.043229
a261d8736b91,ok,high,4,972,2026-02-18T16:40:32.942994
4a31ff1909f5,ok,high,5,552,2026-02-18T16:40:40.124118
e8d02505a64f,ok,high,5,512,2026-02-18T16:40:47.505291
0c1789d1f958,ok,high,3,660,2026-02-18T16:40:53.329795
4038d3b85b78,ok,high,5,512,2026-02-18T16:41:01.523081
6cc83e273ae1,ok,high,4,1287,2026-02-18T16:41:07.684304
6ae69b278903,ok,high,6,402,2026-02-18T16:41:17.398920
ff521fa0e0a5,ok,high,6,1284,2026-02-18T16:41:25.799650
925ae0b59e2c,ok,high,6,1458,2026-02-18T16:41:34.089445
5fd99cef6f67,ok,high,6,1469,2026-02-18T16:41:43.306217
f1d4542c8824,ok,high,2,651,2026-02-18T16:41:47.296858
096428b19642,ok,high,5,1160,2026-02-18T16:41:54.527647
b9a18447b8c6,ok,high,4,808,2026-02-18T16:42:01.176575
c0263ee18ccb,ok,high,3,855,2026-02-18T16:42:10.102194
a821ba9e205c,ok,high,5,1216,2026-02-18T16:42:17.198439
478f3590988e,ok,high,4,838,2026-02-18T16:42:23.321152
256548e29168,ok,high,4,808,2026-02-18T16:42:29.231045
7b8449b042ff,ok,high,2,531,2026-02-18T16:42:33.595508
51259043718d,ok,high,4,416,2026-02-18T16:42:39.908786
121116159c3b,ok,high,3,664,2026-02-18T16:42:46.590663
22f4bf7ccb7c,ok,medium,3,640,2026-02-18T16:42:51.703696
7640c480391b,ok,high,5,466,2026-02-18T16:42:58.877800
84bbdddae3cb,ok,high,2,531,2026-02-18T16:43:03.338384
174b929e8903,ok,high,9,870,2026-02-18T16:43:24.695672
ba387ee1d07f,ok,high,2,532,2026-02-18T16:43:29.172918
10ff979f5121,ok,high,5,602,2026-02-18T16:43:36.868795
1fdb489a1d70,ok,high,2,651,2026-02-18T16:43:41.379435
6e273c12c536,ok,high,3,600,2026-02-18T16:43:47.076861
5e96c577aa73,ok,high,5,542,2026-02-18T16:43:55.407623
9f77e090bed1,ok,high,3,760,2026-02-18T16:44:00.829274
8d41f25e5a54,ok,high,3,576,2026-02-18T16:44:06.746533
bc503c37a933,ok,high,5,1170,2026-02-18T16:44:14.695489
1d530b1654b2,ok,high,5,668,2026-02-18T16:44:22.888008
3ed5aa506885,ok,high,3,810,2026-02-18T16:44:28.923573
9540af597fc1,ok,high,4,1215,2026-02-18T16:44:35.646439
2716db6fbf7e,ok,high,2,227,2026-02-18T16:44:43.740702
f5d2e5a0fa0f,ok,high,3,342,2026-02-18T16:44:49.513007
eb9d45d7f3eb,ok,high,6,910,2026-02-18T16:44:58.277957
f8fb7b2ddb86,ok,high,2,464,2026-02-18T16:45:02.359269
e288de423cc8,ok,high,4,770,2026-02-18T16:45:09.144645
ff6a6b3b68e4,ok,high,6,910,2026-02-18T16:45:17.537983
0b9b656c696e,ok,high,2,310,2026-02-18T16:45:21.168118
52c4f8b9a77f,ok,high,2,390,2026-02-18T16:45:25.617433
21b4ee20c378,ok,high,2,390,2026-02-18T16:45:29.585425
06586f0d8fc1,ok,high,3,832,2026-02-18T16:45:34.329189
b6419eeecff3,ok,high,2,651,2026-02-18T16:45:39.414323
3029c9651fd3,ok,high,3,480,2026-02-18T16:45:45.076538
1cf4ec966bc2,ok,high,2,376,2026-02-18T16:45:49.207559
9aea8ab00b5f,ok,high,3,660,2026-02-18T16:45:54.803794
7be63a75e066,ok,high,2,340,2026-02-18T16:45:58.699628
ff8ae8f5d78c,ok,high,4,554,2026-02-18T16:46:05.667561
600567871a48,ok,high,3,666,2026-02-18T16:46:12.046998
7ce604261f8f,ok,high,3,549,2026-02-18T16:46:17.877139
c638fa54c153,ok,high,4,609,2026-02-18T16:46:24.876721
359eb18f6b8f,ok,high,3,414,2026-02-18T16:46:30.436467
9d754c0d5435,ok,high,2,366,2026-02-18T16:46:34.550732
edc283220734,ok,high,4,902,2026-02-18T16:46:40.680289
e64f4b7d7565,ok,high,4,902,2026-02-18T16:46:46.994639
d8711a6ef65e,ok,high,3,1165,2026-02-18T16:46:51.927380
423ad6bbc0b6,ok,high,7,1216,2026-02-18T16:47:00.959056
855534a683b7,ok,high,3,602,2026-02-18T16:47:05.981621
9988f311462a,ok,high,3,649,2026-02-18T16:47:11.817024
6912130b3965,ok,high,6,1472,2026-02-18T16:47:21.241365
e2a97cd0e44d,ok,high,3,755,2026-02-18T16:47:27.393090
105eb5d145b1,ok,high,2,550,2026-02-18T16:47:31.928698
906cd8db3eb7,ok,high,3,790,2026-02-18T16:47:37.375391
d1df644c242d,ok,high,4,1006,2026-02-18T16:47:43.793085
ec721bfe4ec0,ok,high,5,1579,2026-02-18T16:47:51.393301
7307c41f0bb2,ok,high,5,1303,2026-02-18T16:47:59.656177
34f25a424fc0,ok,high,2,460,2026-02-18T16:48:04.240346
c56d45166266,ok,high,3,326,2026-02-18T16:48:09.806422
41ef4cd88421,ok,high,5,457,2026-02-18T16:48:18.047429
cf96c0c83aae,ok,high,4,518,2026-02-18T16:48:25.215478
c459dd2d9476,ok,high,3,521,2026-02-18T16:48:30.556064
e5e16fdd1df1,ok,high,10,906,2026-02-18T16:48:43.947885
6019d74d8c0c,ok,high,5,579,2026-02-18T16:48:50.952711
c8a78e01b11f,ok,high,4,233,2026-02-18T16:48:57.066737
f1793226046b,ok,high,4,1050,2026-02-18T16:49:03.168630
191b53aab6c4,ok,high,4,1407,2026-02-18T16:49:09.724754
88be5a9adb7f,ok,high,10,906,2026-02-18T16:49:22.558092
39897b995efc,ok,high,2,480,2026-02-18T16:49:27.124218
286134d1bf3b,ok,high,4,1256,2026-02-18T16:49:33.839978
89678caa1aad,ok,high,5,1290,2026-02-18T16:49:41.010651
f744dd26ed2b,ok,high,5,1371,2026-02-18T16:49:49.405997
d4d4ee3f58cb,ok,high,3,436,2026-02-18T16:49:57.976525
1938b0e61aca,ok,high,3,494,2026-02-18T16:50:03.306223
c199be0e00db,ok,high,3,444,2026-02-18T16:50:08.658572
6b1162278f6f,ok,high,1,54,2026-02-18T16:50:11.800351
9c4a91adb3f0,ok,high,7,472,2026-02-18T16:50:22.788842
c1f7abf42b2c,ok,high,4,728,2026-02-18T16:50:29.879389
180a102a93f5,ok,high,9,777,2026-02-18T16:50:41.529334
c65bf2220b8e,ok,high,10,1019,2026-02-18T16:50:55.687000
edea919f2bd5,ok,high,9,712,2026-02-18T16:51:07.121884
88047232d7d3,ok,high,7,712,2026-02-18T16:51:16.984588
a84aaa64d3ec,ok,high,7,723,2026-02-18T16:51:27.641058
4e261ee4f343,ok,high,9,805,2026-02-18T16:51:40.248292
b000a9e429c6,ok,high,6,719,2026-02-18T16:51:48.396091
b70882e618e5,ok,high,4,615,2026-02-18T16:51:54.604301
a685775f7623,ok,high,1,200,2026-02-18T16:51:57.412635
6613e9634c73,ok,high,4,270,2026-02-18T16:52:04.476856
3cf3b32cacee,ok,high,5,360,2026-02-18T16:52:11.850174
3b6c2e9bba31,ok,high,4,540,2026-02-18T16:52:17.922213
36d6f416cb9d,ok,high,3,800,2026-02-18T16:52:23.199561
087eedf50b87,ok,high,3,700,2026-02-18T16:52:28.338662
71d1ac7a4106,ok,high,4,992,2026-02-18T16:52:35.092070
a68aa9c22600,ok,high,5,1114,2026-02-18T16:52:42.440653
04fbe65e0e01,json_error,,0,0,2026-02-18T16:52:53.226630
940591e982c7,ok,high,3,382,2026-02-18T16:52:58.651500
eb67885e6b8e,ok,high,2,480,2026-02-18T16:53:03.967324
05928e41182d,ok,high,3,428,2026-02-18T16:53:08.868714
a95f9536ef5c,ok,high,3,1167,2026-02-18T16:53:13.939230
e48b674ec43f,ok,high,2,227,2026-02-18T16:53:18.514771
3664783d2a37,ok,high,5,800,2026-02-18T16:53:26.198034
9fd02c71824a,ok,high,4,812,2026-02-18T16:53:32.353053
a0370b0a904a,ok,high,3,675,2026-02-18T16:53:37.330590
db8657c62b65,ok,high,3,780,2026-02-18T16:53:42.281744
0a519a2d7d2f,ok,high,3,644,2026-02-18T16:53:48.310285
9b789ce4fb8c,ok,high,3,400,2026-02-18T16:53:53.350150
b04a2b7cdb42,ok,high,4,471,2026-02-18T16:53:59.537457
f423071d7be8,ok,high,5,650,2026-02-18T16:54:06.787585
eb0138e7c51f,ok,high,5,583,2026-02-18T16:54:15.844951
7b7a57deef93,ok,high,3,753,2026-02-18T16:54:21.808399
79eba51c3f43,ok,high,4,849,2026-02-18T16:54:28.255425
431a6e4eae9d,ok,high,2,310,2026-02-18T16:54:32.236552
d4c9e658032f,ok,high,5,736,2026-02-18T16:54:40.533369
206e9f43f30b,ok,high,5,1058,2026-02-18T16:54:48.622054
244d77bbc24b,ok,high,3,598,2026-02-18T16:54:53.826434
ee919e5ec92f,ok,high,3,838,2026-02-18T16:54:58.869758
cf622a378c0b,ok,high,3,536,2026-02-18T16:55:04.683822
42edc0ce0eb9,ok,high,6,829,2026-02-18T16:55:13.089361
97614622013f,ok,high,3,640,2026-02-18T16:55:18.527770
adab0c711d83,ok,high,2,390,2026-02-18T16:55:22.443529
c1de14b3fbfc,ok,high,3,739,2026-02-18T16:55:27.820301
ea235cd97073,ok,high,3,739,2026-02-18T16:55:33.782941
4d7011cf69ac,ok,high,3,655,2026-02-18T16:55:38.591406
7803f5295b8a,ok,high,4,905,2026-02-18T16:55:44.938104
2bec14e765d9,ok,high,3,650,2026-02-18T16:55:50.752499
273c9693c489,ok,high,3,670,2026-02-18T16:55:55.903594
f48096df1d8a,ok,high,5,856,2026-02-18T16:56:03.610567
a03bd2cad7b2,ok,high,5,688,2026-02-18T16:56:10.961033
1308bba928b9,ok,high,3,1184,2026-02-18T16:56:15.870154
9057209cfd3e,ok,high,3,147,2026-02-18T16:56:20.927085
5be0a19b77fa,ok,high,6,900,2026-02-18T16:56:29.546384
893a621f5a4a,ok,high,3,382,2026-02-18T16:56:34.943295
51e51d7f91d1,ok,high,6,987,2026-02-18T16:56:43.884149
0111fc0ed5f3,ok,high,5,942,2026-02-18T16:56:55.007879
b61bb788dbfc,ok,high,3,780,2026-02-18T16:57:00.426748
7ef2f6d3de2b,ok,high,3,382,2026-02-18T16:57:05.890904
3067900b279f,ok,high,2,165,2026-02-18T16:57:09.875680
ee7f049ce802,ok,high,4,617,2026-02-18T16:57:15.774938
8dba964a97ee,ok,high,5,825,2026-02-18T16:57:23.559719
049eb8fcd1a5,ok,high,5,898,2026-02-18T16:57:30.723293
fe9d920d2c1f,ok,high,4,1045,2026-02-18T16:57:37.910815
8ccdb094b153,ok,high,3,837,2026-02-18T16:57:42.838960
9feec22f08e1,ok,high,4,1079,2026-02-18T16:57:49.609281
1852caaa54e9,ok,high,4,855,2026-02-18T16:57:55.584836
aee3fddacaff,ok,high,4,1045,2026-02-18T16:58:01.785617
4e9edfa1b0b6,ok,high,6,1144,2026-02-18T16:58:11.294126
6861c0c85e72,ok,high,5,1062,2026-02-18T16:58:19.200592
83920d05c3ba,ok,high,5,1072,2026-02-18T16:58:27.380948
f502aa47c081,ok,high,3,382,2026-02-18T16:58:32.969274
bccec00d5966,ok,high,4,944,2026-02-18T16:58:39.680105
608f283d1199,ok,high,4,698,2026-02-18T16:58:48.626541
ada330752d90,ok,high,4,910,2026-02-18T16:58:54.974629
16fd411bff6d,ok,high,3,676,2026-02-18T16:59:00.045810
7902b7154b3d,ok,high,2,430,2026-02-18T16:59:05.074729
655e0e75cb30,ok,high,4,976,2026-02-18T16:59:12.345120
2405560c3d31,ok,high,3,638,2026-02-18T16:59:17.940938
ba9a3b202823,ok,high,3,638,2026-02-18T16:59:23.510517
b1f398e537ec,ok,high,2,202,2026-02-18T16:59:27.852229
bf58184452b6,ok,high,4,528,2026-02-18T16:59:36.100454
0f38db27c34b,ok,high,4,644,2026-02-18T16:59:42.729897
96dd8d1faf7c,ok,high,3,612,2026-02-18T16:59:48.560982
0e4f5d954b51,ok,high,2,424,2026-02-18T16:59:52.896790
f43509d0a34d,ok,high,6,910,2026-02-18T17:00:01.973435
693a9ef98ef8,ok,high,4,988,2026-02-18T17:00:09.663947
bbb7fd585dc7,ok,high,3,512,2026-02-18T17:00:14.678490
c7cd9d5ea72f,ok,high,3,756,2026-02-18T17:00:19.986445
6c1c5eeb4402,ok,high,4,842,2026-02-18T17:00:26.224050
8bf42d4bc73b,ok,high,4,884,2026-02-18T17:00:32.635328
b0db3f9287c3,ok,high,3,864,2026-02-18T17:00:38.628564
a1aa13780c7b,ok,high,4,1030,2026-02-18T17:00:44.475068
908aa3ae74ee,ok,high,4,417,2026-02-18T17:00:51.637133
00d2730b3cfb,ok,high,9,1103,2026-02-18T17:01:04.328028
eaf2500f43c2,ok,high,9,1301,2026-02-18T17:01:16.667401
2c9a945b1c86,ok,high,2,430,2026-02-18T17:01:21.297939
d58ebf6ee2db,ok,high,2,222,2026-02-18T17:01:25.199352
f7c12adb3cfc,ok,high,7,1095,2026-02-18T17:01:35.990262
1e8d2a692644,ok,high,10,1063,2026-02-18T17:01:50.031880
116bf88d8574,ok,high,5,866,2026-02-18T17:01:58.820912
6835b913d42e,ok,high,10,753,2026-02-18T17:02:10.879263
2eda9432d933,ok,high,4,681,2026-02-18T17:02:16.915568
36e72992570c,ok,high,3,601,2026-02-18T17:02:21.968636
fa4d3a30a8ac,ok,high,4,923,2026-02-18T17:02:27.949148
f1980353636f,ok,high,3,601,2026-02-18T17:02:33.040103
e104e9659a3b,ok,high,5,555,2026-02-18T17:02:41.397972
778f353bb742,ok,high,3,326,2026-02-18T17:02:46.946185
1324ac3da6ec,ok,high,8,1102,2026-02-18T17:02:59.132071
6e12d82d292a,ok,high,7,1462,2026-02-18T17:03:08.978169
6ebed55adb4e,ok,high,9,1649,2026-02-18T17:03:20.975159
f6da9006454c,ok,high,3,546,2026-02-18T17:03:26.739869
3d0a56e4a115,ok,high,5,855,2026-02-18T17:03:33.907596
ec4c0a53c444,ok,high,4,1250,2026-02-18T17:03:40.909147
2f01844fcf25,ok,high,4,1066,2026-02-18T17:03:50.028456
bfdd7e2da03f,ok,high,4,938,2026-02-18T17:03:56.576045
d32693c23867,ok,high,3,800,2026-02-18T17:04:02.495291
72b463408cce,ok,high,3,1022,2026-02-18T17:04:08.013622
47aec237a82f,ok,high,3,850,2026-02-18T17:04:13.281539
a0ade991e0fd,ok,high,4,1060,2026-02-18T17:04:19.447348
6432ac77176a,ok,high,3,606,2026-02-18T17:04:25.045115
f0abf552e690,ok,high,2,750,2026-02-18T17:04:29.549592
358d1a2beb18,ok,high,2,750,2026-02-18T17:04:33.469044
6b5941089560,ok,high,3,820,2026-02-18T17:04:38.600759
81ef3c4b3913,ok,high,2,222,2026-02-18T17:04:42.399357
6305ccbad935,ok,high,2,425,2026-02-18T17:04:46.698413
e57ae1a84589,ok,high,2,355,2026-02-18T17:04:51.668838
45dd0e2ddf45,ok,high,2,661,2026-02-18T17:04:55.551080
b1d982e8cc0e,json_error,,0,0,2026-02-18T17:05:08.467134
be6b376727bd,ok,high,4,827,2026-02-18T17:05:14.816516
cde978f26fd3,ok,high,7,1840,2026-02-18T17:05:25.871492
e3e1fa67bd05,ok,high,8,1550,2026-02-18T17:05:38.649946
f425d3bf87d0,json_error,,0,0,2026-02-18T17:05:52.293720
3a87827341a6,ok,high,9,1704,2026-02-18T17:06:08.611720
9408eb3a0abf,ok,high,4,953,2026-02-18T17:06:15.541085
560b6e4c7c7e,ok,high,8,2520,2026-02-18T17:06:26.197748
9b799083c40f,ok,high,3,728,2026-02-18T17:06:31.639752
1974d6c19fce,json_error,,0,0,2026-02-18T17:06:47.101657
775c9280cae2,ok,high,3,474,2026-02-18T17:06:52.295559
1e8d4cd6d92e,ok,high,8,1280,2026-02-18T17:07:02.840738
0e6dfb6281be,ok,high,4,764,2026-02-18T17:07:09.398874
2484263786a1,ok,high,7,753,2026-02-18T17:07:19.208583
3f50212b3952,ok,high,7,650,2026-02-18T17:07:29.311723
50d72edaf8b2,ok,high,6,603,2026-02-18T17:07:37.463827
a9ad87772746,ok,high,4,1160,2026-02-18T17:07:43.810264
59438d6eb79d,ok,high,8,1332,2026-02-18T17:07:54.129201
838bf895ad9d,ok,high,6,1342,2026-02-18T17:08:03.240858
1ac01779327c,ok,high,4,1310,2026-02-18T17:08:09.915460
f52a697fe3ce,ok,high,5,670,2026-02-18T17:08:17.601598
46acb9f0a6f5,ok,high,7,989,2026-02-18T17:08:27.805275
852f2051a2bd,ok,high,5,809,2026-02-18T17:08:34.809123
e9d2cf56e7b6,ok,high,5,1257,2026-02-18T17:08:43.301148
11eed432540e,ok,high,2,300,2026-02-18T17:08:47.346628
9cf4b54d24da,ok,high,4,1260,2026-02-18T17:08:53.925133
bfd3f3dbbe8c,ok,high,2,259,2026-02-18T17:08:57.828713
884c0e8af03a,ok,high,4,1560,2026-02-18T17:09:04.317884
517ff1ffcf4f,ok,high,6,1869,2026-02-18T17:09:14.034452
29ac7bce0088,ok,high,10,1164,2026-02-18T17:09:28.051700
f48f8df84eb7,ok,high,4,1054,2026-02-18T17:09:35.267784
5e989ad2c4de,ok,high,3,517,2026-02-18T17:09:40.131461
edc51b7014e8,ok,high,4,1260,2026-02-18T17:09:47.334401
0d31b404fd09,ok,high,7,860,2026-02-18T17:09:57.269887
97cee0c9c53b,ok,high,4,1100,2026-02-18T17:10:03.716217
935c26505723,ok,high,7,810,2026-02-18T17:10:15.013830
de74657045d9,ok,high,2,222,2026-02-18T17:10:18.822356
2f525e3b2685,json_error,,0,0,2026-02-18T17:10:31.960556
5aa0c0db1f25,ok,high,8,1221,2026-02-18T17:10:42.802221
eb8252b1cedc,ok,high,7,1456,2026-02-18T17:10:53.225046
dd0b34645a05,ok,high,6,559,2026-02-18T17:11:01.445193
495469b248df,ok,high,4,736,2026-02-18T17:11:08.071841
a5947217b7c4,ok,high,7,1276,2026-02-18T17:11:16.922972
f936a1e0e8fa,ok,high,4,652,2026-02-18T17:11:23.252892
86e32b0aceab,ok,high,3,1506,2026-02-18T17:11:28.373352
9c516c736e4b,ok,high,5,1252,2026-02-18T17:11:36.258080
5ba3a70fbe1a,ok,high,3,1949,2026-02-18T17:11:41.919588
0e32553b49bc,ok,high,5,1540,2026-02-18T17:11:49.135167
9155c0b02622,ok,high,4,1957,2026-02-18T17:11:55.508651
a9bf6639553e,ok,high,3,671,2026-02-18T17:12:00.461640
c886ebea1329,ok,high,4,1114,2026-02-18T17:12:06.979678
047cd2197142,ok,high,7,719,2026-02-18T17:12:16.816410
f60404365e18,ok,high,7,526,2026-02-18T17:12:26.229273
67d1b15ba4a7,ok,high,9,1300,2026-02-18T17:12:38.735848
b1ca6838e0ba,ok,high,9,759,2026-02-18T17:12:51.597307
3de1182119cb,ok,medium,3,560,2026-02-18T17:12:56.640621
fceadd326f77,ok,high,4,800,2026-02-18T17:13:02.237325
0e63aee8953f,ok,high,7,966,2026-02-18T17:13:11.865670
71abd71b9389,ok,high,4,720,2026-02-18T17:13:19.066301
8765be506309,ok,high,9,619,2026-02-18T17:13:30.739681
d8713356b8ca,ok,high,6,1310,2026-02-18T17:13:40.272012
50ab3318a703,ok,high,5,1440,2026-02-18T17:13:47.348902
66eef13aada9,ok,high,2,310,2026-02-18T17:13:51.439986
3c1c3a27464d,ok,high,8,1255,2026-02-18T17:14:03.402958
54a744e5ec58,ok,high,3,636,2026-02-18T17:14:08.723816
3019d4c6823d,ok,high,4,1450,2026-02-18T17:14:15.219935
c85d64d62047,ok,high,6,740,2026-02-18T17:14:24.164748
89413fdcb1ee,ok,high,9,1091,2026-02-18T17:14:36.330026
cb4169b5690b,ok,high,4,726,2026-02-18T17:14:42.384278
06adb386dc77,ok,high,4,620,2026-02-18T17:14:48.952901
942052615094,ok,high,5,707,2026-02-18T17:14:57.249151
7f815696b574,ok,high,2,226,2026-02-18T17:15:01.174372
cf33707733af,ok,high,5,936,2026-02-18T17:15:08.289494
4de18cd5d7ee,ok,high,5,1620,2026-02-18T17:15:15.807001
be55c1df3b6d,ok,high,2,360,2026-02-18T17:15:20.850641
deb3540a3da8,ok,high,5,1260,2026-02-18T17:15:28.184192
0d0738324f30,ok,high,3,898,2026-02-18T17:15:34.033793
c134a7980b57,ok,high,4,1252,2026-02-18T17:15:40.183387
dd750c0235b2,ok,high,4,792,2026-02-18T17:15:46.120455
ce0b3f8ee805,ok,high,4,640,2026-02-18T17:15:52.363855
efaa04c5289d,ok,high,7,2060,2026-02-18T17:16:02.605654
ed369919f621,ok,high,4,560,2026-02-18T17:16:09.061885
23c30581a1dd,ok,high,7,1156,2026-02-18T17:16:18.477206
c626bf9e9407,ok,high,4,1146,2026-02-18T17:16:25.707448
c17ce401a93f,ok,high,6,1058,2026-02-18T17:16:34.000115
8e60fa157286,ok,high,8,1211,2026-02-18T17:16:46.227709
03c25806a595,ok,high,8,1278,2026-02-18T17:16:57.723510
9dc24cb789c8,ok,high,4,932,2026-02-18T17:17:04.991700
b360d5065cba,ok,high,8,794,2026-02-18T17:17:15.875549
d6e2b2e6e24e,ok,high,4,704,2026-02-18T17:17:21.965826
ae858cc859b2,ok,high,7,984,2026-02-18T17:17:31.807434
71dd38aeaf6a,ok,high,10,1128,2026-02-18T17:17:51.568475
af630b5a4550,ok,high,4,1052,2026-02-18T17:17:58.386044
aeae3af82d9e,ok,high,9,760,2026-02-18T17:18:10.278982
d38a7c8cd96b,ok,high,3,590,2026-02-18T17:18:16.032647
753a0b174d4b,ok,high,9,990,2026-02-18T17:18:26.988273
c655f11b7cd2,ok,high,2,540,2026-02-18T17:18:31.420864
c7cf5f5b9807,ok,high,8,571,2026-02-18T17:18:41.641356
28da3a3c3fba,ok,high,3,683,2026-02-18T17:18:47.636373
7299fa818d6d,ok,high,4,675,2026-02-18T17:18:54.286661
f31c8ea98bfa,ok,high,4,1380,2026-02-18T17:19:03.386821
c85f8d971395,ok,high,3,582,2026-02-18T17:19:08.528423
f46deba730b0,ok,high,4,840,2026-02-18T17:19:15.952204
b1636fc831dc,ok,high,4,635,2026-02-18T17:19:22.569401
7efa05f84f89,ok,high,9,749,2026-02-18T17:19:33.697746
d27b62f1342a,ok,high,10,799,2026-02-18T17:19:46.054513
59d9140529ca,ok,high,5,1370,2026-02-18T17:19:53.820305
6326719b9247,ok,high,5,1276,2026-02-18T17:20:02.201821
282e3eacc484,ok,high,9,613,2026-02-18T17:20:13.258451
84f3770d74dc,ok,high,4,1056,2026-02-18T17:20:19.440449
aec08d478999,ok,high,9,595,2026-02-18T17:20:31.726496
dd789b7e1eb8,ok,high,2,530,2026-02-18T17:20:36.219252
389ed981b1aa,ok,high,9,760,2026-02-18T17:20:49.774287
d2af509debc2,ok,high,7,1064,2026-02-18T17:20:58.921613
39767c24c2f7,ok,high,4,895,2026-02-18T17:21:06.333735
38d0dabed80b,ok,high,8,807,2026-02-18T17:21:18.022379
d49cbad50060,ok,high,5,1400,2026-02-18T17:21:25.988257
233e6cf3aa43,ok,high,5,816,2026-02-18T17:21:33.953760
25e25f334163,api_error,,0,0,2026-02-18T17:21:43.959027
9386bb72fa49,ok,high,4,891,2026-02-18T17:21:53.657565
d5b8485595b2,ok,high,3,335,2026-02-18T17:21:59.284366
6f390aa897c9,ok,high,3,920,2026-02-18T17:22:05.024777
09473575e9fb,ok,high,1,300,2026-02-18T17:22:07.700878
11a435a6cbd8,ok,high,4,612,2026-02-18T17:22:14.944001
89f396a31036,ok,high,3,545,2026-02-18T17:22:20.429907
631be423598c,ok,high,3,1040,2026-02-18T17:22:26.643862
1ce2d4818c6b,ok,high,9,971,2026-02-18T17:22:39.300045
309435eb3a03,ok,high,9,1192,2026-02-18T17:22:51.271375
fc87ebb4c1cd,ok,high,3,430,2026-02-18T17:22:56.309720
7fd817ede0db,ok,high,9,1220,2026-02-18T17:23:08.301967
cdcbace0c517,ok,high,6,642,2026-02-18T17:23:17.280805
8d6d11cee453,ok,high,4,1158,2026-02-18T17:23:23.852325
62c464850274,ok,high,5,1242,2026-02-18T17:23:31.121159
91f93167e115,ok,high,6,655,2026-02-18T17:23:40.632722
d8c80f6b5ca6,ok,high,6,710,2026-02-18T17:23:49.592604
750cecf31739,ok,high,3,950,2026-02-18T17:23:55.187525
04ff639c4078,ok,high,6,1050,2026-02-18T17:24:03.188206
75c94594bf11,ok,high,4,810,2026-02-18T17:24:16.350356
bd2a1c6f7ae3,ok,high,2,320,2026-02-18T17:24:21.080985
b97aacf079fd,json_error,,0,0,2026-02-18T17:24:35.406183
fc8479aa19d0,ok,high,3,290,2026-02-18T17:24:40.449405
d51709ca8caf,ok,high,5,994,2026-02-18T17:24:48.421299
b9a64e10d4f0,ok,high,4,760,2026-02-18T17:24:55.502584
1bd02f504dbb,ok,high,4,930,2026-02-18T17:25:01.754680
98de244b304e,ok,high,3,736,2026-02-18T17:25:06.870094
5d635556fc69,ok,high,3,750,2026-02-18T17:25:11.894678
68331aa56e51,ok,high,5,892,2026-02-18T17:25:19.883049
6fddef0bcf02,ok,high,5,539,2026-02-18T17:25:26.890600
0d9122c5e200,ok,high,5,687,2026-02-18T17:25:33.751603
60098cf0fe09,ok,high,5,1570,2026-02-18T17:25:42.505431
